team,year,won,lost,tied,UNITID,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,ADM_RATE,SAT_AVG,ACTCMMID,RET_FT4,C150_4,TUITIONFEE_IN,TUITIONFEE_OUT,AVGFACSAL,PFTFAC,BOOKSUPPLY,ROOMBOARD_ON,ROOMBOARD_OFF,OTHEREXPENSE_ON,OTHEREXPENSE_OFF
Colorado Mines,2006,4.0,7.0,0.0,126614,25441.0,0.686,0.0163,0.112,0.0564,0.8789,1167.0,26.0,0.84,0.6562,5643.0,23539.0,8587.0,0.5469,1698.0,8300.0,11478.0,3582.0,3154.0
Colorado Mines,2005,6.0,5.0,0.0,126614,25364.0,0.686,0.0163,0.112,0.0564,0.8768,1172.0,26.0,0.83,0.6616,5372.0,22826.0,8316.0,0.5376,1306.0,7980.0,11478.0,3528.0,3154.0
Colorado Mines,2004,12.0,1.0,0.0,126614,25728.0,0.686,0.0163,0.112,0.0564,0.8484,1172.0,26.0,0.84,0.6624,4341.0,21453.0,8107.0,0.5502,1187.0,7564.0,7236.0,3312.0,3312.0
Colorado Mines,2003,6.0,5.0,0.0,126614,25472.0,0.686,0.0163,0.112,0.0564,0.8026,1172.0,26.0,0.8462,0.6781,4020.0,20336.0,7913.0,0.598,1163.0,6754.0,6975.0,3240.0,3996.0
Colorado Mines,2002,7.0,4.0,0.0,126614,24413.0,0.686,0.0163,0.112,0.0564,0.801,1143.0,25.0,0.8462,0.6666,3566.0,18919.0,7825.0,0.5688,1142.0,6272.0,7875.0,3294.0,3294.0
Colorado State,2022,3.0,9.0,0.0,126818,25150.0,0.7071,0.0223,0.156,0.0289,0.9077,1199.0,25.0,0.8622,0.6662,12874.0,32734.0,11238.0,0.7235,1200.0,13728.0,12411.0,2647.0,2647.0
Colorado State,2021,3.0,9.0,0.0,126818,24344.0,0.7078,0.0223,0.1531,0.0288,0.8964,1205.0,26.0,0.8563,0.6912,12331.0,31613.0,10534.0,0.7261,1200.0,13016.0,11844.0,1799.0,1799.0
Colorado State,2020,1.0,3.0,0.0,126818,23332.0,0.7022,0.0213,0.1566,0.0278,0.8352,1199.0,26.0,0.8499,0.7021,11814.0,30535.0,10425.0,0.7243,1200.0,10787.0,11440.0,1665.0,1665.0
Colorado State,2019,4.0,8.0,0.0,126818,24373.0,0.7047,0.0226,0.1496,0.0265,0.8135,1204.0,26.0,0.8421,0.6962,11901.0,30622.0,10405.0,0.7086,1200.0,12430.0,11799.0,1404.0,1404.0
Colorado State,2018,3.0,9.0,0.0,126818,24210.0,0.7135,0.0232,0.1423,0.0274,0.8387,1197.0,26.0,0.8276,0.7115,11707.0,29608.0,10039.0,0.6901,1200.0,11964.0,11547.0,1360.0,1360.0
Colorado State,2017,7.0,6.0,0.0,126818,23804.0,0.7215,0.0234,0.1329,0.0258,0.8262,1212.0,25.0,0.8178,0.686,11395.0,28903.0,9688.0,0.6665,1200.0,11974.0,10332.0,1360.0,1360.0
Colorado State,2016,7.0,6.0,0.0,126818,23497.0,0.7316,0.0235,0.1206,0.0248,0.7796,1159.0,26.0,0.8628,0.6674,11052.0,28346.0,9480.0,0.6805,1200.0,11110.0,9693.0,1360.0,1360.0
Colorado State,2015,7.0,6.0,0.0,126818,22727.0,0.7365,0.0239,0.1111,0.0249,0.8082,1145.0,25.0,0.8653,0.6659,10558.0,27267.0,9422.0,0.6875,1140.0,10794.0,9603.0,1360.0,1360.0
Colorado State,2014,10.0,3.0,0.0,126818,22373.0,0.7467,0.0231,0.1053,0.0223,0.8048,1128.0,25.0,0.8504,0.6525,9897.0,26277.0,9205.0,0.6797,1140.0,10488.0,9072.0,2006.0,2006.0
Colorado State,2013,8.0,6.0,0.0,126818,22482.0,0.7495,0.021,0.096,0.019,0.7743,1127.0,25.0,0.8591,0.6383,9313.0,25166.0,8869.0,0.6959,1126.0,10776.0,8982.0,1988.0,1988.0
Colorado State,2012,4.0,8.0,0.0,126818,22424.0,0.7581,0.0212,0.0895,0.017,0.7471,1129.0,25.0,0.8413,0.6282,8649.0,24441.0,8629.0,0.6933,1126.0,10278.0,8901.0,2232.0,2232.0
Colorado State,2011,3.0,9.0,0.0,126818,22278.0,0.7753,0.0206,0.081,0.0172,0.7587,1129.0,25.0,0.8346,0.635,7952.0,23652.0,8598.0,0.697,1126.0,9172.0,8622.0,2232.0,2232.0
Colorado State,2010,3.0,9.0,0.0,126818,21805.0,0.792,0.0191,0.0739,0.0177,0.8052,1127.0,25.0,0.8314,0.6392,6985.0,23095.0,8543.0,0.7007,1126.0,8744.0,9603.0,2232.0,1988.0
Colorado State,2009,3.0,9.0,0.0,126818,21406.0,0.7316,0.0223,0.1206,0.0249,0.722,1126.0,25.0,0.8274,0.6351,6318.0,22240.0,8629.0,0.7117,1126.0,8378.0,9603.0,2232.0,1988.0
Colorado State,2008,7.0,6.0,0.0,126818,21311.0,0.7316,0.0223,0.1206,0.0249,0.8555,1113.0,24.0,0.8187,0.6312,5874.0,21590.0,8597.0,0.7322,1126.0,8134.0,9603.0,2142.0,1988.0
Colorado State,2007,3.0,9.0,0.0,126818,21521.0,0.7316,0.0223,0.1206,0.0249,0.8542,1113.0,24.0,0.7765,0.6231,5419.0,18859.0,8285.0,0.7259,990.0,7382.0,9603.0,2142.0,1988.0
Colorado State,2006,4.0,8.0,0.0,126818,20640.0,0.7316,0.0223,0.1206,0.0249,0.8569,1110.0,24.0,0.82,0.6377,4718.0,16245.0,7796.0,0.7314,900.0,6602.0,9603.0,2152.0,1988.0
Colorado State,2005,6.0,6.0,0.0,126818,20838.0,0.7316,0.0223,0.1206,0.0249,0.8836,1113.0,24.0,0.83,0.6297,4562.0,15524.0,7642.0,0.7446,900.0,6316.0,9603.0,2000.0,1988.0
Colorado State,2004,4.0,7.0,0.0,126818,21176.0,0.7316,0.0223,0.1206,0.0249,0.8343,1125.0,25.0,0.83,0.6387,3790.0,14377.0,7388.0,0.7481,900.0,6016.0,6190.0,2000.0,2000.0
Colorado State,2003,7.0,6.0,0.0,126818,20722.0,0.7316,0.0223,0.1206,0.0249,0.8116,1110.0,24.0,0.8346,0.621,3745.0,14216.0,7214.0,0.7371,900.0,5902.0,6045.0,2000.0,2000.0
Colorado State,2002,10.0,4.0,0.0,126818,20521.0,0.7316,0.0223,0.1206,0.0249,0.7748,1127.0,25.0,0.8346,0.6312,3435.0,12705.0,7906.0,0.7224,800.0,5538.0,5920.0,2000.0,2000.0
Columbia,2022,6.0,4.0,0.0,178396,23206.0,0.7949,0.0547,0.0554,0.0278,0.7913,1249.0,26.0,0.8859,0.753,11981.0,31970.0,10902.0,0.762,1000.0,10890.0,10890.0,5350.0,5350.0
Columbia,2021,7.0,3.0,0.0,178396,23092.0,0.788,0.0647,0.0524,0.0282,0.7655,1263.0,27.0,0.8841,0.7251,11475.0,30450.0,10528.0,0.7421,1032.0,10796.0,10120.0,5350.0,5350.0
Columbia,2020,0.0,0.0,0.0,178396,22622.0,0.783,0.0705,0.0509,0.0267,0.8178,1261.0,27.0,0.8939,0.7298,10723.0,29005.0,10231.0,0.7308,1032.0,10668.0,10120.0,5288.0,5288.0
Columbia,2019,3.0,7.0,0.0,178396,21933.0,0.7793,0.0717,0.0474,0.0261,0.8073,1248.0,26.0,0.8789,0.7131,10477.0,28348.0,9621.0,0.7102,1260.0,10508.0,10508.0,4952.0,4952.0
Columbia,2018,6.0,4.0,0.0,178396,22030.0,0.7784,0.0765,0.0445,0.0254,0.7784,1244.0,26.0,0.8739,0.6902,9972.0,27042.0,9636.0,0.7199,1232.0,10786.0,10786.0,4776.0,4776.0
Columbia,2017,8.0,2.0,0.0,178396,23455.0,0.7843,0.075,0.0395,0.0254,0.7809,1249.0,26.0,0.8703,0.6823,9787.0,26506.0,9334.0,0.7179,1372.0,10676.0,10676.0,4776.0,4776.0
Columbia,2016,3.0,7.0,0.0,178396,25544.0,0.785,0.0777,0.0375,0.0232,0.747,1183.0,26.0,0.8568,0.6831,9518.0,25892.0,9095.0,0.7315,1344.0,10298.0,10298.0,4756.0,4756.0
Columbia,2015,2.0,8.0,0.0,178396,27393.0,0.787,0.0815,0.0359,0.0233,0.7813,1203.0,27.0,0.8717,0.6877,9509.0,25166.0,9010.0,0.7162,1124.0,9808.0,9808.0,3742.0,3742.0
Columbia,2014,0.0,10.0,0.0,178396,27276.0,0.7923,0.0825,0.0349,0.0229,0.7767,1166.0,26.0,0.8619,0.6948,9433.0,24460.0,9145.0,0.7394,1114.0,9386.0,9386.0,3664.0,3664.0
Columbia,2013,0.0,10.0,0.0,178396,26585.0,0.7989,0.0822,0.0332,0.0224,0.7861,1165.0,26.0,0.8353,0.7012,9415.0,23764.0,8788.0,0.7053,946.0,9286.0,10120.0,3296.0,4766.0
Columbia,2012,3.0,7.0,0.0,178396,26589.0,0.804,0.0809,0.0307,0.0227,0.8146,1165.0,26.0,0.8366,0.7083,9257.0,23366.0,8762.0,0.6847,930.0,8944.0,10120.0,3256.0,4766.0
Columbia,2011,1.0,9.0,0.0,178396,25686.0,0.8136,0.077,0.0283,0.0235,0.8115,1166.0,26.0,0.8509,0.689,8989.0,21784.0,8092.0,0.5905,1086.0,8643.0,10120.0,3156.0,4766.0
Columbia,2010,4.0,6.0,0.0,178396,24602.0,0.8228,0.073,0.0256,0.0232,0.8096,1167.0,26.0,0.8444,0.6936,8501.0,20516.0,7830.0,0.5938,1070.0,8607.0,10120.0,3110.0,4766.0
Columbia,2009,4.0,6.0,0.0,178396,23528.0,0.8285,0.0702,0.0224,0.0242,0.8301,1167.0,26.0,0.852,0.6795,8501.0,19592.0,7906.0,0.593,1040.0,8170.0,10120.0,3030.0,4766.0
Columbia,2008,2.0,8.0,0.0,178396,22648.0,0.79015,0.07575,0.036699999999999997,0.02385,0.8507,1169.0,26.0,0.8525,0.6901,8467.0,19558.0,7886.0,0.5781,1020.0,8100.0,10120.0,2890.0,4766.0
Columbia,2007,1.0,9.0,0.0,178396,21386.0,0.79015,0.07575,0.036699999999999997,0.02385,0.7806,1168.0,26.0,0.8464,0.6724,7603.0,17549.0,7379.0,0.6133,980.0,7170.0,10120.0,2860.0,4766.0
Columbia,2006,5.0,5.0,0.0,178396,21205.0,0.79015,0.07575,0.036699999999999997,0.02385,0.7806,1168.0,26.0,0.84,0.6887,7308.0,16890.0,7220.0,0.6262,950.0,7000.0,10120.0,2772.0,4766.0
Columbia,2005,2.0,8.0,0.0,178396,21018.0,0.79015,0.07575,0.036699999999999997,0.02385,0.8273,1170.0,26.0,0.84,0.6603,6960.0,16086.0,6982.0,0.628,920.0,6540.0,10120.0,2680.0,4766.0
Columbia,2004,1.0,9.0,0.0,178396,20541.0,0.79015,0.07575,0.036699999999999997,0.02385,0.7979,1170.0,26.0,0.84,0.6782,6622.0,15480.0,6043.0,0.6761,900.0,6220.0,6220.0,2618.0,2618.0
Columbia,2003,4.0,6.0,0.0,178396,20027.0,0.79015,0.07575,0.036699999999999997,0.02385,0.8087,1165.0,26.0,0.8525,0.6646,6150.0,14968.0,6690.0,0.661,880.0,5770.0,5770.0,2550.0,2550.0
Columbia,2002,1.0,9.0,0.0,178396,19240.0,0.79015,0.07575,0.036699999999999997,0.02385,0.7858,1165.0,26.0,0.8525,0.6509,5208.0,13752.0,6371.0,0.995,860.0,5374.0,5374.0,2510.0,2510.0
Connecticut,2022,6.0,7.0,0.0,129020,18768.0,0.5131,0.0696,0.1506,0.1313,0.5451,1340.0,28.0,0.9095,0.8318,19434.0,42102.0,13573.0,0.6627,950.0,13622.0,15388.0,3032.0,3032.0
Connecticut,2021,1.0,11.0,0.0,129020,18362.0,0.5248,0.0692,0.1443,0.1263,0.556,1337.0,30.0,0.9164,0.8308,18524.0,41192.0,12984.0,0.6721,950.0,13258.0,14760.0,3032.0,3032.0
Connecticut,2020,0.0,0.0,0.0,129020,18658.0,0.5297,0.0667,0.1322,0.1166,0.5609,1294.0,30.0,0.9299,0.8303,17834.0,40502.0,13183.0,0.6866,950.0,13258.0,13258.0,3032.0,3032.0
Connecticut,2019,2.0,10.0,0.0,129020,18585.0,0.5477,0.0652,0.1193,0.1116,0.4942,1312.0,29.0,0.9356,0.8444,17226.0,39894.0,12608.0,0.6571,950.0,13258.0,13258.0,2850.0,2850.0
Connecticut,2018,1.0,11.0,0.0,129020,18830.0,0.5647,0.0618,0.1104,0.1106,0.4877,1318.0,29.0,0.9306,0.8455,15730.0,38098.0,11874.0,0.6654,950.0,12874.0,12874.0,2850.0,2850.0
Connecticut,2017,3.0,9.0,0.0,129020,18930.0,0.5855,0.0594,0.1001,0.111,0.4784,1313.0,29.0,0.9363,0.8285,14880.0,36948.0,11972.0,0.6784,850.0,12514.0,12514.0,2800.0,2800.0
Connecticut,2016,3.0,9.0,0.0,129020,19030.0,0.5984,0.0579,0.0967,0.1065,0.488,1248.0,29.0,0.9207,0.8215,14066.0,35858.0,12086.0,0.7089,850.0,12436.0,12436.0,2650.0,2650.0
Connecticut,2015,6.0,7.0,0.0,129020,18451.0,0.606,0.0544,0.088,0.102,0.5317,1250.0,29.0,0.9195,0.8309,13366.0,34908.0,12269.0,0.9651,850.0,12436.0,12436.0,2650.0,2650.0
Connecticut,2014,2.0,10.0,0.0,129020,18016.0,0.6168,0.0509,0.0848,0.098,0.4996,1246.0,28.0,0.9344,0.809,12700.0,32880.0,11820.0,0.9636,850.0,12074.0,12074.0,2650.0,2650.0
Connecticut,2013,3.0,9.0,0.0,129020,17684.0,0.6349,0.0522,0.0784,0.0882,0.5366,1233.0,28.0,0.9392,0.8323,12022.0,30970.0,11500.0,0.9612,850.0,11722.0,11722.0,2650.0,2650.0
Connecticut,2012,5.0,7.0,0.0,129020,17170.0,0.6478,0.0556,0.0714,0.0842,0.4471,1238.0,28.0,0.9264,0.8191,11242.0,29074.0,10969.0,0.9544,850.0,11380.0,11380.0,2650.0,2650.0
Connecticut,2011,5.0,7.0,0.0,129020,17450.0,0.6444,0.0555,0.0679,0.0827,0.4732,1221.0,27.0,0.9242,0.8228,10670.0,27566.0,10767.0,0.9586,850.0,11050.0,11050.0,2650.0,2650.0
Connecticut,2010,8.0,5.0,0.0,129020,16970.0,0.6461,0.0523,0.0603,0.082,0.5397,1221.0,27.0,0.9251,0.8049,10416.0,26880.0,10845.0,0.9528,800.0,10782.0,10782.0,2740.0,2740.0
Connecticut,2009,8.0,5.0,0.0,129020,16691.0,0.5984,0.0579,0.0967,0.1065,0.4969,1213.0,27.0,0.9212,0.7788,9886.0,25486.0,10440.0,0.9596,800.0,10120.0,10120.0,2740.0,2740.0
Connecticut,2008,8.0,5.0,0.0,129020,16459.0,0.5984,0.0579,0.0967,0.1065,0.5449,1197.0,26.0,0.9258,0.7608,9338.0,24050.0,10515.0,0.9797,800.0,9504.0,9504.0,2740.0,2740.0
Connecticut,2007,9.0,4.0,0.0,129020,16036.0,0.5984,0.0579,0.0967,0.1065,0.4941,1186.0,26.0,0.9252,0.7428,8852.0,22796.0,10157.0,0.9833,726.0,8850.0,8850.0,2226.0,2226.0
Connecticut,2006,4.0,8.0,0.0,129020,16006.0,0.5984,0.0579,0.0967,0.1065,0.5108,1185.0,25.0,0.93,0.7363,8362.0,21562.0,9814.0,0.9844,726.0,8266.0,8266.0,2226.0,2226.0
Connecticut,2005,5.0,6.0,0.0,129020,15709.0,0.5984,0.0579,0.0967,0.1065,0.5104,1181.0,25.0,0.92,0.7163,7912.0,20416.0,9387.0,0.9789,725.0,7848.0,7848.0,2225.0,2225.0
Connecticut,2004,8.0,4.0,0.0,129020,15260.0,0.5984,0.0579,0.0967,0.1065,0.5047,1180.0,28.0,0.9,0.7074,7490.0,19322.0,9035.0,0.9704,725.0,7404.0,7404.0,2400.0,2400.0
Connecticut,2003,9.0,3.0,0.0,129020,14757.0,0.5984,0.0579,0.0967,0.1065,0.5796,1165.0,28.0,0.9252,0.6948,6800.0,17584.0,8795.0,0.9767,725.0,6888.0,6888.0,2425.0,2425.0
Connecticut,2002,6.0,6.0,0.0,129020,14213.0,0.5984,0.0579,0.0967,0.1065,0.6182,1145.0,28.0,0.9252,0.6905,6154.0,15849.0,9001.0,0.9727,725.0,6542.0,6542.0,2425.0,2425.0
Cornell,2022,5.0,5.0,0.0,190415,15676.0,0.3283,0.0734,0.1474,0.2341,0.0747,1527.0,31.5,0.9666,0.9529,63200.0,63200.0,16314.0,0.9142,1000.0,16988.0,16988.0,2008.0,2008.0
Cornell,2021,2.0,8.0,0.0,190415,15451.0,0.3408,0.0731,0.1479,0.2168,0.0869,1510.0,34.0,0.9738,0.9414,61015.0,61015.0,15761.0,0.9206,1000.0,16396.0,16396.0,1876.0,1876.0
Cornell,2020,0.0,0.0,0.0,190415,14741.0,0.3474,0.0717,0.1464,0.2083,0.1071,1480.0,34.0,0.9577,0.9536,59282.0,59282.0,15241.0,0.9253,990.0,15756.0,15396.0,2964.0,2964.0
Cornell,2019,4.0,6.0,0.0,190415,14976.0,0.3578,0.0667,0.1388,0.1989,0.1085,1487.0,34.0,0.9748,0.9453,57222.0,57222.0,15574.0,0.9074,970.0,15246.0,15246.0,2820.0,2820.0
Cornell,2018,3.0,7.0,0.0,190415,15105.0,0.3652,0.0687,0.1353,0.1938,0.1061,1471.0,33.0,0.9734,0.9452,55188.0,55188.0,15156.0,0.9018,1150.0,14766.0,14766.0,2800.0,2800.0
Cornell,2017,3.0,7.0,0.0,190415,14815.0,0.3847,0.066,0.1285,0.1902,0.1267,1477.0,33.0,0.9713,0.9339,52853.0,52853.0,14876.0,0.9048,930.0,14330.0,14300.0,2208.0,2208.0
Cornell,2016,4.0,6.0,0.0,190415,14471.0,0.3955,0.0634,0.1254,0.1841,0.1409,1436.0,33.0,0.9701,0.9388,50953.0,50953.0,14492.0,0.9083,910.0,13900.0,13900.0,1850.0,1850.0
Cornell,2015,1.0,9.0,0.0,190415,14226.0,0.4093,0.0606,0.1213,0.1809,0.1507,1428.0,32.0,0.9693,0.9348,49116.0,49116.0,14317.0,0.9052,890.0,13678.0,13678.0,1810.0,1810.0
Cornell,2014,1.0,9.0,0.0,190415,14195.0,0.4209,0.0597,0.1153,0.1722,0.1419,1422.0,32.0,0.9652,0.932,47286.0,47286.0,14170.0,0.9053,870.0,13680.0,13680.0,1770.0,1770.0
Cornell,2013,3.0,7.0,0.0,190415,14309.0,0.4268,0.0587,0.1116,0.1635,0.1556,1422.0,32.0,0.9677,0.9334,45358.0,45358.0,13820.0,0.9022,850.0,13680.0,13678.0,1730.0,1730.0
Cornell,2012,4.0,6.0,0.0,190415,14186.0,0.4431,0.0583,0.1052,0.1621,0.1655,1410.0,32.0,0.9598,0.9335,43413.0,43413.0,13533.0,0.8982,820.0,13678.0,13678.0,1680.0,1680.0
Cornell,2011,5.0,5.0,0.0,190415,14108.0,0.4563,0.0559,0.0947,0.1647,0.1797,1394.0,31.0,0.9676,0.9349,41541.0,41541.0,12748.0,0.9033,800.0,13154.0,13154.0,1630.0,1630.0
Cornell,2010,2.0,8.0,0.0,190415,13885.0,0.4628,0.0529,0.0837,0.1614,0.1836,1394.0,31.0,0.9635,0.9282,39666.0,39666.0,12387.0,0.9118,780.0,12650.0,12650.0,1580.0,1580.0
Cornell,2009,2.0,8.0,0.0,190415,13882.0,0.3955,0.0634,0.1254,0.1841,0.191,1391.0,31.0,0.9579,0.9189,37954.0,37954.0,12105.0,0.9074,760.0,12160.0,12160.0,1540.0,1540.0
Cornell,2008,4.0,6.0,0.0,190415,13772.0,0.3955,0.0634,0.1254,0.1841,0.2066,1395.0,31.0,0.9644,0.929,36504.0,36504.0,11990.0,0.9091,740.0,11640.0,11640.0,1500.0,1500.0
Cornell,2007,5.0,5.0,0.0,190415,13455.0,0.3955,0.0634,0.1254,0.1841,0.214,1385.0,30.0,0.9639,0.9176,34781.0,34781.0,11430.0,0.9015,720.0,11190.0,11190.0,1460.0,1460.0
Cornell,2006,5.0,5.0,0.0,190415,13523.0,0.3955,0.0634,0.1254,0.1841,0.2468,1377.0,30.0,0.97,0.9193,32981.0,32981.0,10914.0,0.9105,700.0,10776.0,10776.0,1420.0,1420.0
Cornell,2005,6.0,4.0,0.0,190415,13474.0,0.3955,0.0634,0.1254,0.1841,0.2708,1378.0,30.0,0.96,0.9256,31467.0,31467.0,10662.0,0.9044,680.0,10300.0,10300.0,1380.0,1380.0
Cornell,2004,4.0,6.0,0.0,190415,13577.0,0.3955,0.0634,0.1254,0.1841,0.2944,1382.0,30.0,0.96,0.9244,30167.0,30167.0,10173.0,0.9048,660.0,9882.0,9832.0,1340.0,1340.0
Cornell,2003,1.0,9.0,0.0,190415,13616.0,0.3955,0.0634,0.1254,0.1841,0.3099,1367.0,30.0,0.9666,0.9193,28754.0,28754.0,9761.0,0.9079,640.0,9580.0,9529.0,1300.0,1300.0
Cornell,2002,4.0,6.0,0.0,190415,8493.0,0.3955,0.0634,0.1254,0.1841,0.2801,1399.0,28.0,0.9666,0.8788,27394.0,27394.0,9972.0,0.8869,620.0,8980.0,8980.0,1260.0,1260.0
Dayton,2022,8.0,3.0,0.0,202480,8349.0,0.7911,0.0508,0.0709,0.0162,0.7405,1284.0,26.0,0.8768,0.8135,46170.0,46170.0,9240.0,0.6828,1000.0,15390.0,15390.0,1750.0,1750.0
Dayton,2021,6.0,4.0,0.0,202480,8555.0,0.7909,0.0489,0.0698,0.0159,0.8063,1246.0,26.0,0.8807,0.7979,44890.0,44890.0,9041.0,0.6537,1000.0,14870.0,14870.0,1750.0,1750.0
Dayton,2020,0.0,0.0,0.0,202480,8589.0,0.8028,0.0441,0.0661,0.015,0.8111,1233.0,26.0,0.9088,0.8088,44890.0,44890.0,9005.0,0.6686,1000.0,14580.0,14580.0,1750.0,1750.0
Dayton,2019,8.0,3.0,0.0,202480,8399.0,0.8064,0.0355,0.058,0.014,0.7203,1241.0,26.0,0.8944,0.8155,44100.0,44100.0,9036.0,0.6391,1000.0,14050.0,14050.0,1750.0,1750.0
Dayton,2018,6.0,5.0,0.0,202480,8508.0,0.7898,0.0269,0.0638,0.0141,0.7154,1263.0,27.0,0.9083,0.7919,42900.0,42900.0,8877.0,0.6654,1000.0,13580.0,13580.0,1750.0,1750.0
Dayton,2017,5.0,6.0,0.0,202480,8422.0,0.7926,0.0278,0.0519,0.0138,0.7168,1254.0,27.0,0.904,0.7868,41750.0,41750.0,8687.0,0.6174,1000.0,13180.0,13180.0,1750.0,1750.0
Dayton,2016,9.0,2.0,0.0,202480,8261.0,0.793,0.0278,0.0366,0.0138,0.6035,1185.0,27.0,0.8937,0.7526,40940.0,40940.0,8487.0,0.6167,1000.0,12680.0,12680.0,1750.0,1750.0
Dayton,2015,10.0,2.0,0.0,202480,8556.0,0.7825,0.0293,0.0327,0.0127,0.5752,1187.0,27.0,0.907,0.7872,39090.0,39090.0,8284.0,0.6164,1000.0,12190.0,2500.0,1250.0,1250.0
Dayton,2014,8.0,3.0,0.0,202480,8305.0,0.7894,0.0283,0.0315,0.0138,0.5901,1194.0,27.0,0.9052,0.7602,37230.0,37230.0,8506.0,0.633,1000.0,11840.0,2500.0,1250.0,1250.0
Dayton,2013,7.0,4.0,0.0,202480,7815.0,0.8175,0.0288,0.0287,0.0125,0.5297,1181.0,27.0,0.8858,0.7674,35800.0,35800.0,8494.0,0.619,1000.0,11490.0,2500.0,1250.0,1250.0
Dayton,2012,6.0,5.0,0.0,202480,7793.0,0.8391,0.0312,0.0278,0.0146,0.552,1187.0,27.0,0.8776,0.7802,33400.0,33400.0,8367.0,0.6765,1000.0,10350.0,12680.0,1500.0,1750.0
Dayton,2011,6.0,5.0,0.0,202480,7597.0,0.8607,0.0376,0.0292,0.0137,0.7548,1189.0,27.0,0.8559,0.7411,31640.0,31640.0,8191.0,0.6273,1000.0,9950.0,12680.0,1500.0,1750.0
Dayton,2010,10.0,1.0,0.0,202480,7449.0,0.8607,0.0399,0.0251,0.0134,0.7721,1148.0,26.0,0.8836,0.7629,29930.0,29930.0,7938.0,0.5927,1000.0,8660.0,12680.0,1500.0,1750.0
Dayton,2009,9.0,2.0,0.0,202480,7183.0,0.793,0.0312,0.0366,0.0138,0.7319,1155.0,26.0,0.868,0.775,28690.0,28690.0,7970.0,0.604,1000.0,8280.0,12680.0,1500.0,1750.0
Dayton,2008,9.0,3.0,0.0,202480,7420.0,0.793,0.0312,0.0366,0.0138,0.7366,1162.0,26.0,0.8616,0.7482,27330.0,27330.0,7918.0,0.5662,800.0,7980.0,12680.0,2100.0,1750.0
Dayton,2007,11.0,1.0,0.0,202480,7154.0,0.793,0.0312,0.0366,0.0138,0.8186,1162.0,26.0,0.8715,0.7633,25950.0,25950.0,7737.0,0.5951,800.0,7600.0,12680.0,2100.0,1750.0
Dayton,2006,4.0,6.0,0.0,202480,7230.0,0.793,0.0312,0.0366,0.0138,0.7874,1161.0,26.0,0.86,0.7704,23970.0,23970.0,7448.0,0.5902,800.0,7190.0,12680.0,2270.0,1750.0
Dayton,2005,9.0,1.0,0.0,202480,7270.0,0.793,0.0312,0.0366,0.0138,0.7949,1165.0,26.0,0.86,0.7907,22046.0,22046.0,7238.0,0.5755,800.0,6780.0,12680.0,2100.0,1750.0
Dayton,2004,7.0,3.0,0.0,202480,7008.0,0.793,0.0312,0.0366,0.0138,0.8009,1145.0,25.0,0.87,0.7411,19570.0,19570.0,7022.0,0.5822,900.0,6300.0,6800.0,1200.0,1200.0
Dayton,2003,9.0,2.0,0.0,202480,6967.0,0.793,0.0312,0.0366,0.0138,0.8195,1113.0,24.0,0.8807,0.7559,18390.0,18390.0,7081.0,0.6245,800.0,6260.0,6760.0,1200.0,1200.0
Dayton,2002,11.0,1.0,0.0,202480,6935.0,0.793,0.0312,0.0366,0.0138,0.841,1107.0,24.0,0.8807,0.7624,17450.0,17450.0,6850.0,0.5591,800.0,5960.0,6445.0,1200.0,1200.0
Drake,2022,3.0,8.0,0.0,153269,2794.0,0.7208,0.0623,0.0734,0.0501,0.6723,1304.0,27.0,0.8287,0.764,47912.0,47912.0,10080.0,0.6792,1100.0,11570.0,11570.0,3150.0,3825.0
Drake,2021,2.0,8.0,0.0,153269,2857.0,0.7322,0.0602,0.0728,0.0476,0.6907,1311.0,28.0,0.8385,0.7815,45912.0,45912.0,9853.0,0.6633,1100.0,11288.0,11288.0,3825.0,3825.0
Drake,2020,0.0,0.0,0.0,153269,2814.0,0.7438,0.059,0.0757,0.0505,0.6792,1254.0,27.0,0.8614,0.7779,44376.0,44376.0,8943.0,0.6721,1100.0,11152.0,11152.0,3700.0,3700.0
Drake,2019,6.0,5.0,0.0,153269,2902.0,0.7578,0.0555,0.0693,0.0455,0.6764,1285.0,28.0,0.8409,0.8123,42840.0,42840.0,9566.0,0.6694,1100.0,10848.0,10848.0,3700.0,3700.0
Drake,2018,7.0,4.0,0.0,153269,2952.0,0.7703,0.0484,0.061,0.0427,0.6766,1278.0,27.0,0.8931,0.7837,41396.0,41396.0,9507.0,0.6779,1100.0,10528.0,10528.0,3700.0,3700.0
Drake,2017,7.0,4.0,0.0,153269,3038.0,0.7811,0.0487,0.0504,0.0332,0.688,1285.0,27.0,0.868,0.7906,39062.0,39062.0,8956.0,0.6777,1100.0,10158.0,10158.0,3700.0,3700.0
Drake,2016,7.0,4.0,0.0,153269,3196.0,0.7929,0.0375,0.0426,0.0319,0.6895,1241.0,28.0,0.8839,0.7824,35206.0,35206.0,9590.0,0.6599,1100.0,9850.0,9850.0,3700.0,3700.0
Drake,2015,5.0,6.0,0.0,153269,3269.0,0.7929,0.0373,0.0388,0.034,0.6687,1224.0,27.0,0.8838,0.7535,33696.0,33696.0,9363.0,0.6542,1100.0,9596.0,9596.0,3700.0,3700.0
